,Unnamed: 0,Facility Name,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Region Name,Province,location,Hospital Licensing Status,Service Capability,Bed Capacity,lat,lon,City/Municipality Name,code,codenan
152,152,NORTHSIDE DOCTORS HOSPITAL,Private,,REGION I (ILOCOS REGION),Ilocos Sur,BANTAY,With License,Level 2,100.0,17.603414899999994,120.3937545,,12903000,0
153,153,LASAM DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,LASAM,With License,Level 1,25.0,18.0634751,121.6096294,,21517000,0
154,154,MATILDE A. OLIVAS DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,CAMALANIUGAN,With License,Level 1,25.0,18.2504996,121.6869406,,21510000,0
155,155,DUMLAO HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ROXAS,With License,Level 1,15.0,17.120383,121.621117,,23126000,0
156,156,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ILAGAN,With License,Level 1,17.0,17.1462961,121.8903416,,23114000,0
157,157,CAUAYAN MEDICAL SPECIALISTS HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,CAUAYAN,With License,Level 1,95.0,16.936217499999998,121.7703427,,23108000,0
158,158,LYCEUM OF APARRI HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Cagayan,APARRI,With License,Level 1,36.0,18.3467608,121.6432499,,21505000,0
159,159,GOD'S WILL MEDICAL HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,CAUAYAN,With License,Level 1,12.0,16.9383297,121.769524,,23108000,0
160,160,PADRON-TIBIO MEDICAL CLINIC,Private,,REGION II (CAGAYAN VALLEY),Isabela,AURORA,With License,Level 1,16.0,16.991480399999997,121.63647659999998,,23103000,0
161,161,TUGUEGARAO CITY PEOPLES GENERAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 1,68.0,17.612887100000005,121.7294056,,21529000,0
162,162,"ADVENTIST HOSPITAL - SANTIAGO CITY, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 2,50.0,16.6972697,121.5669481,,23135000,0
163,163,MADDELA DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Quirino,MADDELA,With License,Level 1,39.0,16.3286801,121.6589478,,25704000,0
164,164,"CHARLES W. SELBY MEMORIAL HOSPITAL, INC.",Private,,REGION II (CAGAYAN VALLEY),Cagayan,APARRI,With License,Level 1,35.0,18.35602,121.636121,,21505000,0
165,165,NUESTRA SEÑORA DE PIAT DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,PIAT,With License,Level 1,40.0,17.7755594,121.501408,,21520000,0
166,166,CAGAYAN VALLEY MEDICAL CENTER,Government,Department Of Health,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 3,500.0,17.656567300000006,121.7466281,,21529000,0
167,167,"CALLANG GENERAL HOSPITAL AND MEDICAL CENTER, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 2,,16.6925894,121.5504356,,23135000,0
168,168,"JAVONILLO HOSPITAL, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,CORDON,With License,Level 1,17.0,16.67142,121.461879,,23109000,0
169,169,MANUEL A. ROXAS DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,ROXAS,With License,Level 1,50.0,17.085697600000003,121.6173934,,23126000,0
170,170,REGION II TRAUMA AND MEDICAL CENTER,Government,Department Of Health,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,BAYOMBONG,With License,Level 3,500.0,16.4830758,121.1342776,,25005000,0
171,171,DAYOS-PASCUAL MEDICAL CLINIC,Private,,REGION II (CAGAYAN VALLEY),Isabela,ROXAS,With License,Level 1,17.0,17.121903,121.620147,,23126000,0
172,172,LT. TIDANG MEMORIAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,KAYAPA,With License,Level 1,15.0,16.3616919,120.8887911,,25010000,0
173,173,ECHAGUE DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,ECHAGUE,With License,Level 1,25.0,16.6897496,121.6436616,,23112000,0
174,174,SOUTHERN ISABELA MEDICAL CENTER,Government,Department Of Health,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 3,350.0,16.680089000000002,121.546748,,23135000,0
175,175,ALFONSO PONCE ENRILE MEMORIAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,GONZAGA,With License,Level 1,25.0,18.2577872,121.9968945,,21514000,0
176,176,PUYAOAN GENERAL HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Cagayan,CAMALANIUGAN,With License,Level 1,12.0,18.263558,121.687333,,21510000,0
177,177,MANANGO HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ALICIA,With License,Level 1,14.0,16.7732,121.698775,,23101000,0
178,178,"SOLLER GENERAL HOSPITAL, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,ROXAS,With License,Level 1,20.0,17.119598999999994,121.621938,,23126000,0
179,179,NUEVA VIZCAYA PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,BAMBANG,With License,Level 1,173.0,16.3703871,121.0996081,,25004000,0
180,180,DR. ESTER R. GARCIA MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Isabela,CAUAYAN,With License,Level 1,87.0,16.935639000000002,121.762703,,23108000,0
181,181,DUPAX DISTRICT HOSPITAL,Government,,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,DUPAX DEL NORTE,With License,Level 1,17.0,16.3069594,121.1009002,,25007000,0
182,182,BALLESTEROS DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,BALLESTEROS,With License,Level 1,25.0,18.417719,121.5010683,,21507000,0
183,183,DR. DOMINGO S. DE LEON GENERAL HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 1,32.0,17.6102772,121.7282549,,21529000,0
184,184,FLORES MEMORIAL MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 1,40.0,16.69031,121.550979,,23135000,0
185,185,HOLY INFANT HOSPITAL OF TUGUEGARAO INC.,Private,,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 1,50.0,17.615735600000004,121.7258768,,21529000,0
186,186,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,Private,,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,SOLANO,With License,Level 1,20.0,16.516680599999994,121.1783423,,25013000,0
188,188,CABATUAN FAMILY CLINIC AND HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,CABATUAN,With License,Level 1,20.0,16.9545366,121.669985,,23107000,0
189,189,LUCAS-PAGUILA MEDICAL CLINIC AND HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ALICIA,With License,Level 1,39.0,16.783321,121.699729,,23101000,0
190,190,"ST. PAUL HOSPITAL OF TUGUEGARAO INC,",Private,,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 2,250.0,17.614047,121.707546,,21529000,0
191,191,TUAO DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,TUAO,With License,Level 1,25.0,17.750084,121.4516124,,21528000,0
192,192,BATANES GENERAL HOSPITAL,Government,Department Of Health,REGION II (CAGAYAN VALLEY),Batanes,BASCO,With License,Level 1,75.0,20.4500864,121.9704646,,20901000,0
193,193,ISABELA DOCTORS GENERAL HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ILAGAN,With License,Level 1,79.0,17.1179786,121.863466,,23114000,0
194,194,SAN MARIANO COMMUNITY HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,SAN MARIANO,With License,Level 1,10.0,16.9840274,122.00121409999998,,23131000,0
195,195,TOMAS-CACAL MEDICAL CLINIC AND HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,ALICIA,With License,Level 1,30.0,16.7785538,121.6951878,,23101000,0
196,196,PLTCI-LUIS A. TIAM MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,SOLANO,With License,Level 2,60.0,16.5347514,121.2244211,,25013000,0
197,197,FR. GERRY FILIPPETTO MEMORIAL FOUNDATION HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Cagayan,SANTA ANA,With License,Level 1,17.0,14.5773483,121.0115303,,21523000,0
199,199,QUIRINO PROVINCIAL MEDICAL CENTER,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Quirino,CABARROGUIS,With License,Level 1,100.0,16.5149657,121.5378159,,25702000,0
200,200,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,JONES,With License,Level 1,10.0,16.5695633,121.69874740000002,,23115000,0
201,201,"DE VERA MEDICAL CENTER, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 2,50.0,16.6949365,121.5541208,,23135000,0
202,202,CAUAYAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,CAUAYAN,With License,Level 1,50.0,9.9718938,122.587359,,23108000,0
203,203,MILAGROS ALBANO DISTRICT HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,CABAGAN,With License,Level 1,50.0,17.425279999999994,121.7783185,,23106000,0
204,204,A.M. YUMENA GENERAL HOSPITAL INC.,Private,,REGION II (CAGAYAN VALLEY),Isabela,ROXAS,With License,Level 1,14.0,17.1199181,121.6154431,,23126000,0
205,205,APARRI PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Cagayan,APARRI,With License,Level 1,50.0,18.356807,121.641984,,21505000,0
206,206,GOV. FAUSTINO N. DY SR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION II (CAGAYAN VALLEY),Isabela,ILAGAN,With License,Level 1,100.0,17.132185999999994,121.868816,,23114000,0
208,208,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC.",Private,,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 2,100.0,17.6495406,121.7558941,,21529000,0
210,210,RENMAR SPECIALISTS HOSPITAL,Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 1,10.0,16.687268,121.5427797,,23135000,0
212,212,ISABELA UNITED DOCTORS MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Isabela,CAUAYAN,With License,Level 2,,16.9487993,121.7717422,,23108000,0
214,214,INDIGINEOUS PEOPLES HOSPITAL FOUNDATION OF THE DIOCESE OF BAYOMBONG INCORPORATED,Private,,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,ARITAO,With License,Level 1,15.0,16.3040466,121.0415871,,25002000,0
215,215,"GRUPO MEDICO DE DIOS, INC.",Private,,REGION II (CAGAYAN VALLEY),Cagayan,CAMALANIUGAN,With License,Level 2,33.0,18.260718,121.703098,,21510000,0
216,216,DIVINE MERCY WELLNESS CENTER,Private,,REGION II (CAGAYAN VALLEY),Cagayan,TUGUEGARAO,With License,Level 2,100.0,17.61101,121.727006,,21529000,0
217,217,"ISABELA SOUTH SPECIALISTS HOSPITAL, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,ECHAGUE,With License,Level 1,75.0,16.696089999999998,121.64232920000002,,23112000,0
218,218,"SAN MATEO MULTICARE HOSPITAL, INC.",Private,,REGION II (CAGAYAN VALLEY),Isabela,SAN MATEO,With License,Level 1,20.0,16.879251999999994,121.586713,,23132000,0
219,219,SANTIAGO MEDICAL CITY,Private,,REGION II (CAGAYAN VALLEY),Isabela,SANTIAGO,With License,Level 2,109.0,16.7282833,121.5498456,,23135000,0
220,220,APAYAO CAGAYAN MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Cagayan,ABULUG,With License,Level 1,50.0,18.3456633,121.4010798,,21501000,0
221,221,PROVIDERS MULTI-PURPOSE COOPERATIVE MEDICAL CENTER,Private,,REGION II (CAGAYAN VALLEY),Isabela,NAGUILIAN,With License,Level 1,92.0,17.0215729,121.8536144,,23120000,0
222,222,"SALUBRIS, INC.",Private,,REGION II (CAGAYAN VALLEY),Nueva Vizcaya,SOLANO,With License,Level 2,100.0,16.5219976,121.1936422,,25013000,0
223,223,"DR. YANGA'S HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Bulacan,BOCAUE,With License,Level 1,,14.7964634,120.92487690000002,,31404000,0
224,224,DIOSDADO P. MACAPAGAL MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Pampanga,GUAGUA,With License,Level 1,75.0,14.9854777,120.62261940000002,,35407000,0
225,225,DR. EMIGDIO C. CRUZ SR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Pampanga,ARAYAT,With License,Level 1,25.0,15.1643221,120.7780298,,35403000,0
226,226,GAPAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Nueva Ecija,GAPAN,With License,Level 1,25.0,15.2911537,120.9507918,,34908000,0
227,227,TARLAC PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Tarlac,TARLAC,With License,Level 3,408.0,15.4907929,120.5915393,,36916000,0
228,228,JOSE B. LINGAD MEMORIAL REGIONAL HOSPITAL,Government,Department Of Health,REGION III (CENTRAL LUZON),Pampanga,SAN FERNANDO,With License,Level 3,250.0,15.034531,120.68465790000002,,35416000,0
229,229,JAMES L. GORDON MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Zambales,OLONGAPO,With License,Level 3,270.0,14.8272858,120.2802413,,37107000,0
230,230,DR. PAULINO J. GARCIA MEMORIAL RESEARCH AND MEDICAL CENTER,Government,Department Of Health,REGION III (CENTRAL LUZON),Nueva Ecija,CABANATUAN,With License,Level 3,400.0,15.489413699999998,120.9727529,,34903000,0
233,233,APALIT DOCTORS HOSPITAL INC.,Private,,REGION III (CENTRAL LUZON),Pampanga,APALIT,With License,Level 1,,14.9524,120.763786,,35402000,0
235,235,NODADO GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,NORZAGARAY,With License,Level 1,15.0,14.8582899,121.0845239,,31413000,0
237,237,SANTISSIMA TRINIDAD HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,MALOLOS,With License,Level 1,15.0,14.871,120.82139,,31410000,0
239,239,DIVINE MERCY HOSPITAL,Private,,REGION III (CENTRAL LUZON),Tarlac,BAMBAN,With License,Level 1,,15.2717599,120.560799,,36902000,0
240,240,GONZALES GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Nueva Ecija,SAN LEONARDO,With License,Level 1,,15.366777,120.940434,,34927000,0
241,241,SALVADOR GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Tarlac,CAMILING,With License,Level 1,20.0,15.690338199999998,120.4057832,,36903000,0
242,242,THE LORD'S HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,MEYCAUAYAN,With License,Level 1,,14.737159,120.957928,,31412000,0
243,243,ROMEL CRUZ HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,MALOLOS,With License,Level 1,32.0,14.8110021,120.8424096,,31410000,0
244,244,"ROSARIO MEMORIAL HOSPITAL OF GUAGUA, INC.",Private,,REGION III (CENTRAL LUZON),Pampanga,GUAGUA,With License,Level 1,30.0,14.9666682,120.6317796,,35407000,0
245,245,RIDON'S ST. JUDE MEDICAL CENTER,Private,,REGION III (CENTRAL LUZON),Zambales,OLONGAPO,With License,Level 1,39.0,14.836203,120.286596,,37107000,0
246,246,"CABIAO GENERAL HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Nueva Ecija,CABIAO,With License,Level 1,,15.260541,120.86483,,34904000,0
247,247,STA. CRUZ HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,CALUMPIT,With License,Level 1,,14.917075,120.766987,,31407000,0
248,248,"RUGAY GENERAL HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Bulacan,BALIUAG,With License,Level 1,53.0,14.968519199999998,120.913793,,31403000,0
250,250,DR. GLORIA D. LACSON GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Nueva Ecija,SAN LEONARDO,With License,Level 1,,15.3179682,120.9371682,,34927000,0
251,251,MENDOZA GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,SANTA MARIA,With License,Level 1,50.0,14.821024,120.963099,,31423000,0
252,252,"NUEVA ECIJA GOOD SAMARITAN HEALTH CARE SYSTEM, INC. (EXT.)",Private,,REGION III (CENTRAL LUZON),Nueva Ecija,GAPAN,With License,Level 2,67.0,15.306862,120.946158,,34908000,0
253,253,RAMOS GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Tarlac,TARLAC,With License,Level 2,90.0,15.484982999999998,120.5931144,,36916000,0
254,254,NUEVA ECIJA DOCTORS HOSPITAL INC.,Private,,REGION III (CENTRAL LUZON),Nueva Ecija,CABANATUAN,With License,Level 3,133.0,15.457642000000002,120.9490884,,34903000,0
255,255,BATAAN GENERAL HOSPITAL AND MEDICAL CENTER,Government,Department Of Health,REGION III (CENTRAL LUZON),Bataan,BALANGA,With License,Level 3,214.0,14.6785305,120.5304283,,30803000,0
256,256,BULACAN MEDICAL MISSION GROUP PHARMACY AND HOSPITAL - TURO BRANCH,Private,,REGION III (CENTRAL LUZON),Bulacan,BOCAUE,With License,Level 1,,14.80761,120.9406385,,31404000,0
257,257,CALUMPIT DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,CALUMPIT,With License,Level 1,25.0,14.907497,120.771085,,31407000,0
258,258,DOMINGO B. FLORES DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Pampanga,MACABEBE,With License,Level 1,25.0,14.893177,120.71721200000002,,35410000,0
259,259,DR. EUTIQUIO LL. ATANACIO JR. MEMORIAL HOSPITAL,Private,Local Government Unit,REGION III (CENTRAL LUZON),Tarlac,CONCEPCION,With License,Level 1,,15.34114,120.688884,,36905000,0
260,260,ROGACIANO M. MERCADO MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,SANTA MARIA,With License,Level 1,150.0,14.818848999999998,120.959761,,31423000,0
262,262,MAHESECO MULTIPURPOSE COOPERATIVE,Private,,REGION III (CENTRAL LUZON),Bataan,MARIVELES,With License,Level 1,12.0,14.436909,120.487908,,30807000,0
263,263,E.D. LIM MATERNITY AND GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Pampanga,APALIT,With License,Level 1,17.0,14.944587699999998,120.7580315,,35402000,0
264,264,"HOLY FAMILY MEDICAL CENTER, INC.",Private,,REGION III (CENTRAL LUZON),Pampanga,ANGELES,With License,Level 1,,15.1400254,120.5943236,,35401000,0
265,265,HEART OF JESUS HOSPITAL,Private,,REGION III (CENTRAL LUZON),Nueva Ecija,SAN JOSE,With License,Level 1,,15.795551800000002,120.9909096,,34926000,0
266,266,SAN PASCUAL BAYLON MATERNITY AND GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Bulacan,PAOMBONG,With License,Level 1,21.0,14.837323,120.789453,,31416000,0
267,267,DR. ANDRES LUCIANO JR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Pampanga,MAGALANG,With License,Level 1,25.0,15.2166188,120.6697163,,35411000,0
269,269,ORANI DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bataan,ORANI,With License,Level 1,45.0,14.7900589,120.5354456,,30809000,0
270,270,"IMMACULATE CONCEPTION MEDICAL CENTER OF CENTRAL LUZON, INC",Private,,REGION III (CENTRAL LUZON),Nueva Ecija,CABANATUAN,With License,Level 2,,15.4686268,120.9632699,,34903000,0
271,271,BASA AIRBASE HOSPITAL,Government,Department of National Defense,REGION III (CENTRAL LUZON),Pampanga,FLORIDABLANCA,With License,Level 1,25.0,14.979641399999998,120.5013703,,35406000,0
273,273,"GUIGUINTO POLYMEDIC HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Bulacan,GUIGUINTO,With License,Level 1,27.0,14.840881,120.861407,,31408000,0
275,275,"MATEO'S DIAGNOSTIC CLINIC AND GENERAL HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Bulacan,SANTA MARIA,With License,Level 1,40.0,14.809495000000002,120.947571,,31423000,0
276,276,UNITED BALAGTAS DOCTORS HOSPITAL CORPORATION,Private,,REGION III (CENTRAL LUZON),Bulacan,BALAGTAS,With License,Level 1,35.0,14.8186179,120.9041869,,31402000,0
277,277,EMILIO G. PEREZ MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,HAGONOY,With License,Level 1,50.0,14.83669,120.733577,,31409000,0
278,278,M. NAPEÑAS MULTISPECIALTY HOSPITAL,Private,,REGION III (CENTRAL LUZON),Tarlac,CONCEPCION,With License,Level 1,24.0,15.3201307,120.65755520000002,,36905000,0
279,279,GEORGE DEWEY MEDICAL AND WELLNESS CENTER,Private,,REGION III (CENTRAL LUZON),Zambales,OLONGAPO,With License,Level 2,,14.774640300000002,120.3077289,,37107000,0
281,281,SNH BUSTOS CORPORATION,Private,,REGION III (CENTRAL LUZON),Bulacan,BUSTOS,With License,Level 1,40.0,14.9015946,120.9198037,,31406000,0
282,282,TALAVERA GENERAL HOSPITAL,Government,Department Of Health,REGION III (CENTRAL LUZON),Nueva Ecija,TALAVERA,With License,Level 1,10.0,15.584407999999998,120.919953,,34930000,0
283,283,EDUARDO L. JOSON MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Nueva Ecija,CABANATUAN,With License,Level 1,180.0,15.504444400000002,120.9744006,,34903000,0
284,284,"LEONARDO B. MANABAT SR. HOSPITAL, INC.",Private,,REGION III (CENTRAL LUZON),Pampanga,SANTO TOMAS,With License,Level 1,15.0,15.009865,120.710703,,35421000,0
285,285,MALOLOS SAN ILDEFONSO COUNTY HOSPITAL,Private,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,MALOLOS,With License,Level 1,9.0,14.8406807,120.80118600000002,,31410000,0
286,286,NORZAGARAY MUNICIPAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,NORZAGARAY,With License,Level 1,25.0,14.9041856,121.0420654,,31413000,0
287,287,CONCEPCION DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Tarlac,CONCEPCION,With License,Level 1,50.0,15.329835999999998,120.646791,,36905000,0
288,288,"GUIMBA GENERAL HOSPITAL, INC,",Private,,REGION III (CENTRAL LUZON),Nueva Ecija,GUIMBA,With License,Level 1,,15.661762300000005,120.7635133,,34911000,0
289,289,LINGAP GENERAL HOSPITAL,Private,,REGION III (CENTRAL LUZON),Pampanga,ARAYAT,With License,Level 1,,15.154241,120.7706207,,35403000,0
290,290,ROMANA PANGAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Pampanga,FLORIDABLANCA,With License,Level 1,50.0,14.9901133,120.5115368,,35406000,0
291,291,JOSE C. PAYUMO JR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bataan,DINALUPIHAN,With License,Level 1,100.0,14.865328,120.4609135,,30804000,0
293,293,GREGORIO DEL PILAR DISTRICT HOSPITAL,Government,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,BULAKAN,With License,Level 1,25.0,14.792851999999998,120.8798932,,31405000,0
294,294,"ANGELES UNIVERSITY FOUNDATION MEDICAL CENTER, INC.",Private,,REGION III (CENTRAL LUZON),Pampanga,ANGELES,With License,Level 3,170.0,15.144914300000002,120.59521770000002,,35401000,0
295,295,"MARCELO HOSPITAL OF BALIWAG, INC.",Private,Local Government Unit,REGION III (CENTRAL LUZON),Bulacan,BALIUAG,With License,Level 1,27.0,14.9559644,120.9018496,,31403000,0
